date,marketValue,traceName
2018-01-03,45110857,Chemicals and Pertochemicals
2018-01-03,45110857,Chemicals and Pertochemicals
2018-01-03,45110857,Chemicals and Pertochemicals
2018-01-04,58563860.25,Chemicals and Pertochemicals
2018-01-05,49183711.7,Chemicals and Pertochemicals
2018-01-09,115892875,Chemicals and Pertochemicals
2018-01-09,115892875,Chemicals and Pertochemicals
2018-01-09,115892875,Chemicals and Pertochemicals
2018-01-09,115892875,Chemicals and Pertochemicals
2018-01-10,94877363,Chemicals and Pertochemicals
2018-01-11,136248698.7,Chemicals and Pertochemicals
2018-01-12,91998900.0,Chemicals and Pertochemicals
2018-01-15,107665513.2,Chemicals and Pertochemicals
2018-01-15,107665513.2,Chemicals and Pertochemicals
2018-01-15,107665513.2,Chemicals and Pertochemicals
2018-01-16,142136648.9,Chemicals and Pertochemicals
2018-01-17,128925248,Chemicals and Pertochemicals
2018-01-18,158844321.5,Chemicals and Pertochemicals
2018-01-19,87105066.7,Chemicals and Pertochemicals
2018-01-22,148803786.5,Chemicals and Pertochemicals
2018-01-22,148803786.5,Chemicals and Pertochemicals
2018-01-22,148803786.5,Chemicals and Pertochemicals
2018-01-23,123920768.55000001,Chemicals and Pertochemicals
2018-01-24,75448234,Chemicals and Pertochemicals
2018-01-25,112066068.7,Chemicals and Pertochemicals
2018-01-26,95887520.94999999,Chemicals and Pertochemicals
2018-01-29,75272702.9,Chemicals and Pertochemicals
2018-01-29,75272702.9,Chemicals and Pertochemicals
2018-01-29,75272702.9,Chemicals and Pertochemicals
2018-01-30,72554436.55,Chemicals and Pertochemicals
2018-01-31,110921701.1,Chemicals and Pertochemicals
2018-02-01,102427638.5,Chemicals and Pertochemicals
2018-02-02,139840122.9,Chemicals and Pertochemicals
2018-02-05,149946958.4,Chemicals and Pertochemicals
2018-02-05,149946958.4,Chemicals and Pertochemicals
2018-02-05,149946958.4,Chemicals and Pertochemicals
2018-02-06,167058016,Chemicals and Pertochemicals
2018-02-07,104795389.6,Chemicals and Pertochemicals
2018-02-08,101841455.05,Chemicals and Pertochemicals
2018-02-09,156902442,Chemicals and Pertochemicals
2018-02-12,147203365.6,Chemicals and Pertochemicals
2018-02-12,147203365.6,Chemicals and Pertochemicals
2018-02-12,147203365.6,Chemicals and Pertochemicals
2018-02-13,134643994.4,Chemicals and Pertochemicals
2018-02-14,97416099.3,Chemicals and Pertochemicals
2018-02-15,145196237.8,Chemicals and Pertochemicals
2018-02-16,140575575.8,Chemicals and Pertochemicals
2018-02-19,55945994.9,Chemicals and Pertochemicals
2018-02-19,55945994.9,Chemicals and Pertochemicals
2018-02-19,55945994.9,Chemicals and Pertochemicals
2018-02-20,48503216,Chemicals and Pertochemicals
2018-02-21,58914111.5,Chemicals and Pertochemicals
2018-02-22,55269368,Chemicals and Pertochemicals
2018-02-26,119005611.5,Chemicals and Pertochemicals
2018-02-26,119005611.5,Chemicals and Pertochemicals
2018-02-26,119005611.5,Chemicals and Pertochemicals
2018-02-26,119005611.5,Chemicals and Pertochemicals
2018-02-27,114250044,Chemicals and Pertochemicals
2018-02-28,104592992,Chemicals and Pertochemicals
2018-03-01,108662203.10000001,Chemicals and Pertochemicals
2018-03-02,111551839.0,Chemicals and Pertochemicals
2018-03-05,121842474.65,Chemicals and Pertochemicals
2018-03-05,121842474.65,Chemicals and Pertochemicals
2018-03-05,121842474.65,Chemicals and Pertochemicals
2018-03-06,135537989.3,Chemicals and Pertochemicals
2018-03-07,146627339.5,Chemicals and Pertochemicals
2018-03-09,49680225.5,Chemicals and Pertochemicals
2018-03-09,49680225.5,Chemicals and Pertochemicals
2018-03-12,122751246.8,Chemicals and Pertochemicals
2018-03-12,122751246.8,Chemicals and Pertochemicals
2018-03-12,122751246.8,Chemicals and Pertochemicals
2018-03-13,129766116.0,Chemicals and Pertochemicals
2018-03-14,191985509.6,Chemicals and Pertochemicals
2018-03-15,207780767.45,Chemicals and Pertochemicals
2018-03-16,470532918.1,Chemicals and Pertochemicals
2018-03-19,194462207.0,Chemicals and Pertochemicals
2018-03-19,194462207.0,Chemicals and Pertochemicals
2018-03-19,194462207.0,Chemicals and Pertochemicals
2018-03-20,241268042.25,Chemicals and Pertochemicals
2018-03-21,285263496.0,Chemicals and Pertochemicals
2018-03-22,217934503.0,Chemicals and Pertochemicals
2018-03-23,166824281.0,Chemicals and Pertochemicals
2018-03-26,121129953.1,Chemicals and Pertochemicals
2018-03-26,121129953.1,Chemicals and Pertochemicals
2018-03-26,121129953.1,Chemicals and Pertochemicals
2018-03-27,63564487.5,Chemicals and Pertochemicals
2018-03-28,142737579.55,Chemicals and Pertochemicals
2018-03-29,114370475.0,Chemicals and Pertochemicals
2018-03-30,71083154.5,Chemicals and Pertochemicals
2018-04-02,68631911.5,Chemicals and Pertochemicals
2018-04-02,68631911.5,Chemicals and Pertochemicals
2018-04-02,68631911.5,Chemicals and Pertochemicals
2018-04-03,84333891.4,Chemicals and Pertochemicals
2018-04-04,95990185.5,Chemicals and Pertochemicals
2018-04-05,149137023.6,Chemicals and Pertochemicals
2018-04-06,95720869.2,Chemicals and Pertochemicals
2018-04-09,425332226.0,Chemicals and Pertochemicals
2018-04-09,425332226.0,Chemicals and Pertochemicals
2018-04-09,425332226.0,Chemicals and Pertochemicals
2018-04-10,371050586.5,Chemicals and Pertochemicals
2018-04-11,279512488.0,Chemicals and Pertochemicals
2018-04-12,250647783.5,Chemicals and Pertochemicals
2018-04-13,196460423.0,Chemicals and Pertochemicals
2018-04-16,154395433.0,Chemicals and Pertochemicals
2018-04-16,154395433.0,Chemicals and Pertochemicals
2018-04-16,154395433.0,Chemicals and Pertochemicals
2018-04-17,158186794.25,Chemicals and Pertochemicals
2018-04-18,144908456.25,Chemicals and Pertochemicals
2018-04-19,88351832.2,Chemicals and Pertochemicals
2018-04-20,44858398.25,Chemicals and Pertochemicals
2018-04-23,73480904.9,Chemicals and Pertochemicals
2018-04-23,73480904.9,Chemicals and Pertochemicals
2018-04-23,73480904.9,Chemicals and Pertochemicals
2018-04-24,49187781.0,Chemicals and Pertochemicals
2018-04-25,64377770.0,Chemicals and Pertochemicals
2018-04-26,116812996.0,Chemicals and Pertochemicals
2018-04-27,59662938.0,Chemicals and Pertochemicals
2018-04-28,15422965.4,Chemicals and Pertochemicals
2018-04-30,54387924.4,Chemicals and Pertochemicals
2018-04-30,54387924.4,Chemicals and Pertochemicals
2018-05-02,63772604.8,Chemicals and Pertochemicals
2018-05-02,63772604.8,Chemicals and Pertochemicals
2018-05-03,56669453.15,Chemicals and Pertochemicals
2018-05-04,47204720.75,Chemicals and Pertochemicals
2018-05-07,50129465.0,Chemicals and Pertochemicals
2018-05-07,50129465.0,Chemicals and Pertochemicals
2018-05-07,50129465.0,Chemicals and Pertochemicals
2018-05-08,64453514.1,Chemicals and Pertochemicals
2018-05-10,144947583.5,Chemicals and Pertochemicals
2018-05-10,144947583.5,Chemicals and Pertochemicals
2018-05-11,103806557.7,Chemicals and Pertochemicals
2018-05-14,97771166.0,Chemicals and Pertochemicals
2018-05-14,97771166.0,Chemicals and Pertochemicals
2018-05-14,97771166.0,Chemicals and Pertochemicals
2018-05-15,79807374.0,Chemicals and Pertochemicals
2018-05-16,81784633.0,Chemicals and Pertochemicals
2018-05-17,99359430.60000001,Chemicals and Pertochemicals
2018-05-18,89541675.0,Chemicals and Pertochemicals
2018-05-21,85855267.5,Chemicals and Pertochemicals
2018-05-21,85855267.5,Chemicals and Pertochemicals
2018-05-21,85855267.5,Chemicals and Pertochemicals
2018-05-22,293851805.5,Chemicals and Pertochemicals
2018-05-23,155610222.2,Chemicals and Pertochemicals
2018-05-24,65710305.519999996,Chemicals and Pertochemicals
