date,marketValue,traceName
2023-03-29,938946484.7,Chemicals and Pertochemicals
2023-03-30,1095090163.2,Chemicals and Pertochemicals
2023-03-31,1681918124.8,Chemicals and Pertochemicals
2023-04-03,3858517881.24,Chemicals and Pertochemicals
2023-04-03,3858517881.24,Chemicals and Pertochemicals
2023-04-03,3858517881.24,Chemicals and Pertochemicals
2023-04-04,1190372709.4,Chemicals and Pertochemicals
2023-04-05,861811657.9,Chemicals and Pertochemicals
2023-04-06,929070714.9,Chemicals and Pertochemicals
2023-04-07,1087364897.9,Chemicals and Pertochemicals
2023-04-10,1183067515.0,Chemicals and Pertochemicals
2023-04-10,1183067515.0,Chemicals and Pertochemicals
2023-04-10,1183067515.0,Chemicals and Pertochemicals
2023-04-11,1192367803.8,Chemicals and Pertochemicals
2023-04-12,1169875388.6,Chemicals and Pertochemicals
2023-04-13,1688697477.0,Chemicals and Pertochemicals
2023-04-14,664792564.9,Chemicals and Pertochemicals
2023-04-17,556565795.9000001,Chemicals and Pertochemicals
2023-04-17,556565795.9000001,Chemicals and Pertochemicals
2023-04-17,556565795.9000001,Chemicals and Pertochemicals
2023-04-18,840657332.4,Chemicals and Pertochemicals
2023-04-19,1287850237.04,Chemicals and Pertochemicals
2023-04-20,868437951.36,Chemicals and Pertochemicals
2023-04-21,600159210.8199999,Chemicals and Pertochemicals
2023-04-24,600043797.8,Chemicals and Pertochemicals
2023-04-24,600043797.8,Chemicals and Pertochemicals
2023-04-24,600043797.8,Chemicals and Pertochemicals
2023-04-25,559098598.0,Chemicals and Pertochemicals
2023-04-26,278828216.4,Chemicals and Pertochemicals
2023-04-27,531142409.38,Chemicals and Pertochemicals
2023-04-28,378192846.94,Chemicals and Pertochemicals
2023-05-02,606396231.0799999,Chemicals and Pertochemicals
2023-05-02,606396231.0799999,Chemicals and Pertochemicals
2023-05-02,606396231.0799999,Chemicals and Pertochemicals
2023-05-02,606396231.0799999,Chemicals and Pertochemicals
2023-05-03,731148987.88,Chemicals and Pertochemicals
2023-05-04,437204661.8,Chemicals and Pertochemicals
2023-05-05,289080824.90000004,Chemicals and Pertochemicals
2023-05-08,169333696.39999998,Chemicals and Pertochemicals
2023-05-08,169333696.39999998,Chemicals and Pertochemicals
2023-05-08,169333696.39999998,Chemicals and Pertochemicals
2023-05-10,508310077.4,Chemicals and Pertochemicals
2023-05-10,508310077.4,Chemicals and Pertochemicals
2023-05-11,840721762.7,Chemicals and Pertochemicals
2023-05-12,589671904.1,Chemicals and Pertochemicals
2023-05-15,722229848.8,Chemicals and Pertochemicals
2023-05-15,722229848.8,Chemicals and Pertochemicals
2023-05-15,722229848.8,Chemicals and Pertochemicals
2023-05-16,600914396.2,Chemicals and Pertochemicals
2023-05-17,645172611.5,Chemicals and Pertochemicals
2023-05-18,1392714234.4,Chemicals and Pertochemicals
2023-05-19,828746664.6,Chemicals and Pertochemicals
2023-05-22,850466596.8,Chemicals and Pertochemicals
2023-05-22,850466596.8,Chemicals and Pertochemicals
2023-05-22,850466596.8,Chemicals and Pertochemicals
2023-05-23,1389403233.6,Chemicals and Pertochemicals
2023-05-24,702719485.34,Chemicals and Pertochemicals
2023-05-25,632162273.8,Chemicals and Pertochemicals
2023-05-26,1851513001.9,Chemicals and Pertochemicals
2023-05-29,820260134.05,Chemicals and Pertochemicals
2023-05-29,820260134.05,Chemicals and Pertochemicals
2023-05-29,820260134.05,Chemicals and Pertochemicals
2023-05-30,678503435.16,Chemicals and Pertochemicals
2023-05-31,866376393.0699999,Chemicals and Pertochemicals
2023-06-01,496879495.4,Chemicals and Pertochemicals
2023-06-02,969174722.97,Chemicals and Pertochemicals
2023-06-05,1275988702.6,Chemicals and Pertochemicals
2023-06-05,1275988702.6,Chemicals and Pertochemicals
2023-06-05,1275988702.6,Chemicals and Pertochemicals
2023-06-06,893500368.1,Chemicals and Pertochemicals
2023-06-07,869277466.95,Chemicals and Pertochemicals
2023-06-08,767485914.79,Chemicals and Pertochemicals
2023-06-09,328327188.44,Chemicals and Pertochemicals
2023-06-13,733075368.44,Chemicals and Pertochemicals
2023-06-13,733075368.44,Chemicals and Pertochemicals
2023-06-13,733075368.44,Chemicals and Pertochemicals
2023-06-13,733075368.44,Chemicals and Pertochemicals
2023-06-14,727687934.76,Chemicals and Pertochemicals
2023-06-15,841293179.0,Chemicals and Pertochemicals
2023-06-16,581369993.3,Chemicals and Pertochemicals
2023-06-19,804844157.82,Chemicals and Pertochemicals
2023-06-19,804844157.82,Chemicals and Pertochemicals
2023-06-19,804844157.82,Chemicals and Pertochemicals
2023-06-20,624442892.75,Chemicals and Pertochemicals
2023-06-21,523642515.3,Chemicals and Pertochemicals
2023-06-22,528955215.7,Chemicals and Pertochemicals
2023-06-23,617047970.25,Chemicals and Pertochemicals
2023-06-26,1337345072.05,Chemicals and Pertochemicals
2023-06-26,1337345072.05,Chemicals and Pertochemicals
2023-06-26,1337345072.05,Chemicals and Pertochemicals
2023-06-27,1091480911.9,Chemicals and Pertochemicals
2023-06-28,926245720.1700001,Chemicals and Pertochemicals
2023-06-29,992131010.22,Chemicals and Pertochemicals
2023-06-30,769598322.26,Chemicals and Pertochemicals
2023-07-03,1242024143.74,Chemicals and Pertochemicals
2023-07-03,1242024143.74,Chemicals and Pertochemicals
2023-07-03,1242024143.74,Chemicals and Pertochemicals
2023-07-04,865414734.9,Chemicals and Pertochemicals
2023-07-05,926281585.55,Chemicals and Pertochemicals
2023-07-06,1582995363.5,Chemicals and Pertochemicals
2023-07-07,1020382124.95,Chemicals and Pertochemicals
2023-07-10,967095811.7,Chemicals and Pertochemicals
2023-07-10,967095811.7,Chemicals and Pertochemicals
2023-07-10,967095811.7,Chemicals and Pertochemicals
2023-07-11,695988036.74,Chemicals and Pertochemicals
2023-07-12,504316924.8,Chemicals and Pertochemicals
2023-07-13,996177487.15,Chemicals and Pertochemicals
2023-07-14,500459604.0,Chemicals and Pertochemicals
2023-07-17,668801309.0,Chemicals and Pertochemicals
2023-07-17,668801309.0,Chemicals and Pertochemicals
2023-07-17,668801309.0,Chemicals and Pertochemicals
2023-07-18,778266322.8,Chemicals and Pertochemicals
2023-07-19,989060901.5999999,Chemicals and Pertochemicals
2023-07-20,1580835841.8000002,Chemicals and Pertochemicals
2023-07-21,496964224.62,Chemicals and Pertochemicals
2023-07-24,548128410.1,Chemicals and Pertochemicals
2023-07-24,548128410.1,Chemicals and Pertochemicals
2023-07-24,548128410.1,Chemicals and Pertochemicals
2023-07-25,797476956.44,Chemicals and Pertochemicals
2023-07-26,976121053.5,Chemicals and Pertochemicals
2023-07-27,754533679.79,Chemicals and Pertochemicals
2023-07-28,913191886.54,Chemicals and Pertochemicals
2023-07-31,1441716210.1,Chemicals and Pertochemicals
2023-07-31,1441716210.1,Chemicals and Pertochemicals
2023-07-31,1441716210.1,Chemicals and Pertochemicals
2023-08-01,1309639603.9,Chemicals and Pertochemicals
2023-08-02,920759534.72,Chemicals and Pertochemicals
2023-08-03,1171548265.0,Chemicals and Pertochemicals
2023-08-04,2009632143.89,Chemicals and Pertochemicals
2023-08-07,1123916866.88,Chemicals and Pertochemicals
2023-08-07,1123916866.88,Chemicals and Pertochemicals
2023-08-07,1123916866.88,Chemicals and Pertochemicals
2023-08-08,670643812.6,Chemicals and Pertochemicals
2023-08-09,940180084.8,Chemicals and Pertochemicals
2023-08-10,996817911.1,Chemicals and Pertochemicals
2023-08-11,896447343.2,Chemicals and Pertochemicals
2023-08-14,3202565518.8,Chemicals and Pertochemicals
2023-08-14,3202565518.8,Chemicals and Pertochemicals
2023-08-14,3202565518.8,Chemicals and Pertochemicals
2023-08-15,1377370106.5,Chemicals and Pertochemicals
2023-08-16,1296281969.6,Chemicals and Pertochemicals
2023-08-17,891225140.6,Chemicals and Pertochemicals
2023-08-18,1128843635.7,Chemicals and Pertochemicals
2023-08-21,1142425700.6,Chemicals and Pertochemicals
2023-08-21,1142425700.6,Chemicals and Pertochemicals
2023-08-21,1142425700.6,Chemicals and Pertochemicals
2023-08-22,1114951833.02,Chemicals and Pertochemicals
2023-08-23,958331398.6,Chemicals and Pertochemicals
2023-08-24,875200609.2,Chemicals and Pertochemicals
2023-08-25,391464122.0,Chemicals and Pertochemicals
2023-08-28,968221483.56,Chemicals and Pertochemicals
2023-08-28,968221483.56,Chemicals and Pertochemicals
2023-08-28,968221483.56,Chemicals and Pertochemicals
2023-08-29,1223034790.19,Chemicals and Pertochemicals
2023-08-30,1432378912.08,Chemicals and Pertochemicals
2023-08-31,1869423544.5,Chemicals and Pertochemicals
2023-09-01,2592430229.14,Chemicals and Pertochemicals
2023-09-04,2507106136.6800003,Chemicals and Pertochemicals
2023-09-04,2507106136.6800003,Chemicals and Pertochemicals
2023-09-04,2507106136.6800003,Chemicals and Pertochemicals
2023-09-05,3157439790.7,Chemicals and Pertochemicals
2023-09-06,12853459600.94,Chemicals and Pertochemicals
2023-09-07,4471363983.75,Chemicals and Pertochemicals
2023-09-08,1925169288.4,Chemicals and Pertochemicals
2023-09-11,1541493319.19,Chemicals and Pertochemicals
2023-09-11,1541493319.19,Chemicals and Pertochemicals
2023-09-11,1541493319.19,Chemicals and Pertochemicals
2023-09-12,1118935874.4,Chemicals and Pertochemicals
2023-09-13,1103110238.8000002,Chemicals and Pertochemicals
2023-09-14,2079144514.4,Chemicals and Pertochemicals
2023-09-15,978776273.7,Chemicals and Pertochemicals
2023-09-18,1110035626.9,Chemicals and Pertochemicals
2023-09-18,1110035626.9,Chemicals and Pertochemicals
2023-09-18,1110035626.9,Chemicals and Pertochemicals
2023-09-19,1440149049.0,Chemicals and Pertochemicals
2023-09-20,1585129405.93,Chemicals and Pertochemicals
2023-09-21,1563626699.2,Chemicals and Pertochemicals
2023-09-22,1084484244.3,Chemicals and Pertochemicals
2023-09-25,1124239498.4,Chemicals and Pertochemicals
2023-09-25,1124239498.4,Chemicals and Pertochemicals
2023-09-25,1124239498.4,Chemicals and Pertochemicals
2023-09-26,890891746.75,Chemicals and Pertochemicals
2023-09-27,965542668.5,Chemicals and Pertochemicals
2023-09-28,572366511.22,Chemicals and Pertochemicals
2023-09-29,849655453.2,Chemicals and Pertochemicals
2023-10-02,1069646534.56,Chemicals and Pertochemicals
2023-10-02,1069646534.56,Chemicals and Pertochemicals
2023-10-02,1069646534.56,Chemicals and Pertochemicals
2023-10-03,1556121404.54,Chemicals and Pertochemicals
2023-10-04,1516739685.44,Chemicals and Pertochemicals
2023-10-05,1207277976.2,Chemicals and Pertochemicals
2023-10-06,2709035446.4,Chemicals and Pertochemicals
2023-10-09,1039518553.6800001,Chemicals and Pertochemicals
2023-10-09,1039518553.6800001,Chemicals and Pertochemicals
2023-10-09,1039518553.6800001,Chemicals and Pertochemicals
2023-10-10,685465474.96,Chemicals and Pertochemicals
2023-10-11,748709525.4,Chemicals and Pertochemicals
2023-10-12,494190576.18,Chemicals and Pertochemicals
2023-10-13,438612808.29999995,Chemicals and Pertochemicals
2023-10-16,798821819.8,Chemicals and Pertochemicals
2023-10-16,798821819.8,Chemicals and Pertochemicals
2023-10-16,798821819.8,Chemicals and Pertochemicals
2023-10-17,429899422.9,Chemicals and Pertochemicals
2023-10-18,879227653.75,Chemicals and Pertochemicals
2023-10-19,769421499.6800001,Chemicals and Pertochemicals
2023-10-20,720900643.9,Chemicals and Pertochemicals
2023-10-23,593720263.9,Chemicals and Pertochemicals
2023-10-23,593720263.9,Chemicals and Pertochemicals
2023-10-23,593720263.9,Chemicals and Pertochemicals
2023-10-24,421286559.70000005,Chemicals and Pertochemicals
2023-10-25,514196315.78,Chemicals and Pertochemicals
2023-10-26,605774594.3399999,Chemicals and Pertochemicals
2023-10-27,552089359.11,Chemicals and Pertochemicals
2023-10-30,441996157.89,Chemicals and Pertochemicals
2023-10-30,441996157.89,Chemicals and Pertochemicals
2023-10-30,441996157.89,Chemicals and Pertochemicals
2023-10-31,533245177.2,Chemicals and Pertochemicals
2023-11-01,367746111.9,Chemicals and Pertochemicals
2023-11-02,564084780,Chemicals and Pertochemicals
2023-11-03,557938890.2,Chemicals and Pertochemicals
2023-11-06,337316874.3,Chemicals and Pertochemicals
2023-11-06,337316874.3,Chemicals and Pertochemicals
2023-11-06,337316874.3,Chemicals and Pertochemicals
2023-11-07,316958690.0,Chemicals and Pertochemicals
2023-11-08,355340192.05,Chemicals and Pertochemicals
2023-11-09,1066914470.9,Chemicals and Pertochemicals
2023-11-10,623338267.0,Chemicals and Pertochemicals
2023-11-13,547634535.34,Chemicals and Pertochemicals
2023-11-13,547634535.34,Chemicals and Pertochemicals
2023-11-13,547634535.34,Chemicals and Pertochemicals
2023-11-14,609591577.02,Chemicals and Pertochemicals
2023-11-15,317595153.70000005,Chemicals and Pertochemicals
2023-11-16,405134755.79999995,Chemicals and Pertochemicals
2023-11-17,294633692.55,Chemicals and Pertochemicals
2023-11-20,211793093.1,Chemicals and Pertochemicals
2023-11-20,211793093.1,Chemicals and Pertochemicals
2023-11-20,211793093.1,Chemicals and Pertochemicals
2023-11-21,264679659.8,Chemicals and Pertochemicals
2023-11-22,243423445.5,Chemicals and Pertochemicals
2023-11-23,508310742.29999995,Chemicals and Pertochemicals
2023-11-24,364476559.2,Chemicals and Pertochemicals
2023-11-27,635889219.9,Chemicals and Pertochemicals
2023-11-27,635889219.9,Chemicals and Pertochemicals
2023-11-27,635889219.9,Chemicals and Pertochemicals
2023-11-28,566073814.3,Chemicals and Pertochemicals
2023-11-29,220904356.25,Chemicals and Pertochemicals
2023-11-30,382837339.1,Chemicals and Pertochemicals
2023-12-01,352185421.3,Chemicals and Pertochemicals
2023-12-04,438939343.43,Chemicals and Pertochemicals
2023-12-04,438939343.43,Chemicals and Pertochemicals
2023-12-04,438939343.43,Chemicals and Pertochemicals
2023-12-05,496312560.94,Chemicals and Pertochemicals
2023-12-06,431698288.94,Chemicals and Pertochemicals
2023-12-07,327000467.6,Chemicals and Pertochemicals
2023-12-08,232800787.4,Chemicals and Pertochemicals
2023-12-11,445980853.82,Chemicals and Pertochemicals
2023-12-11,445980853.82,Chemicals and Pertochemicals
2023-12-11,445980853.82,Chemicals and Pertochemicals
2023-12-12,362622831.8,Chemicals and Pertochemicals
2023-12-13,441164039.4,Chemicals and Pertochemicals
2023-12-14,442529679.6,Chemicals and Pertochemicals
2023-12-15,529309144.5,Chemicals and Pertochemicals
2023-12-18,549645071.7,Chemicals and Pertochemicals
2023-12-18,549645071.7,Chemicals and Pertochemicals
2023-12-18,549645071.7,Chemicals and Pertochemicals
2023-12-19,463520373.0,Chemicals and Pertochemicals
2023-12-20,704850197.8199999,Chemicals and Pertochemicals
2023-12-21,755006762.84,Chemicals and Pertochemicals
2023-12-22,1128012958.72,Chemicals and Pertochemicals
2023-12-25,1603598837.6,Chemicals and Pertochemicals
2023-12-25,1603598837.6,Chemicals and Pertochemicals
2023-12-25,1603598837.6,Chemicals and Pertochemicals
2023-12-26,715451892.7,Chemicals and Pertochemicals
2023-12-27,659513779.06,Chemicals and Pertochemicals
2023-12-28,447078778.8,Chemicals and Pertochemicals
2023-12-29,372750990.2,Chemicals and Pertochemicals
2024-01-03,197681127.0,Chemicals and Pertochemicals
2024-01-03,197681127.0,Chemicals and Pertochemicals
2023-01-03,126203054.83,Conglomerate
2023-01-03,126203054.83,Conglomerate
2023-01-03,126203054.83,Conglomerate
2023-01-04,97852812.02,Conglomerate
2023-01-05,97777682.2,Conglomerate
2023-01-06,91983052.27,Conglomerate
2023-01-09,678137798.52,Conglomerate
2023-01-09,678137798.52,Conglomerate
2023-01-09,678137798.52,Conglomerate
2023-01-10,186470229.43,Conglomerate
2023-01-11,448693544.75,Conglomerate
2023-01-12,378354340.44,Conglomerate
2023-01-13,631676616.3199999,Conglomerate
2023-01-16,520009845.44,Conglomerate
2023-01-16,520009845.44,Conglomerate
2023-01-16,520009845.44,Conglomerate
2023-01-17,444400762.35,Conglomerate
2023-01-18,355741615.21999997,Conglomerate
2023-01-19,465616920.59,Conglomerate
2023-01-20,276347559.41,Conglomerate
2023-01-23,450522974.02000004,Conglomerate
2023-01-23,450522974.02000004,Conglomerate
2023-01-23,450522974.02000004,Conglomerate
2023-01-24,437975658.42,Conglomerate
2023-01-25,344179024.94,Conglomerate
2023-01-26,159046227.02,Conglomerate
2023-01-27,211657964.01,Conglomerate
2023-01-30,225211566.48,Conglomerate
2023-01-30,225211566.48,Conglomerate
2023-01-30,225211566.48,Conglomerate
2023-01-31,420833845.9,Conglomerate
2023-02-01,550426732.15,Conglomerate
2023-02-02,456729192.62,Conglomerate
2023-02-03,604526632.13,Conglomerate
2023-02-06,994929783.6,Conglomerate
2023-02-06,994929783.6,Conglomerate
2023-02-06,994929783.6,Conglomerate
2023-02-07,568795673.12,Conglomerate
2023-02-08,675619458.46,Conglomerate
2023-02-09,480473865.14,Conglomerate
2023-02-10,421808336.42,Conglomerate
2023-02-13,491590004.71000004,Conglomerate
2023-02-13,491590004.71000004,Conglomerate
2023-02-13,491590004.71000004,Conglomerate
2023-02-14,590195563.29,Conglomerate
2023-02-15,960709654.21,Conglomerate
2023-02-16,600515380.1,Conglomerate
2023-02-17,360209812.7,Conglomerate
2023-02-20,391589888.6,Conglomerate
2023-02-20,391589888.6,Conglomerate
2023-02-20,391589888.6,Conglomerate
2023-02-21,505187193.78,Conglomerate
2023-02-22,194716165.87,Conglomerate
2023-02-24,290701722.49,Conglomerate
2023-02-24,290701722.49,Conglomerate
2023-02-27,338701154.23,Conglomerate
2023-02-27,338701154.23,Conglomerate
2023-02-27,338701154.23,Conglomerate
2023-02-28,347929536.14,Conglomerate
2023-03-01,363674180.5,Conglomerate
2023-03-02,566301916.8,Conglomerate
2023-03-03,390056291.36,Conglomerate
2023-03-06,467678667.05,Conglomerate
2023-03-06,467678667.05,Conglomerate
2023-03-06,467678667.05,Conglomerate
2023-03-07,196225918.79000002,Conglomerate
2023-03-09,214958390.57,Conglomerate
2023-03-09,214958390.57,Conglomerate
2023-03-10,174354920.29000002,Conglomerate
2023-03-13,336347203.26000005,Conglomerate
2023-03-13,336347203.26000005,Conglomerate
2023-03-13,336347203.26000005,Conglomerate
2023-03-14,244661654.63,Conglomerate
2023-03-15,380724706.28,Conglomerate
2023-03-16,262828637.85000002,Conglomerate
2023-03-17,342796345.4,Conglomerate
2023-03-20,861789282.88,Conglomerate
2023-03-20,861789282.88,Conglomerate
2023-03-20,861789282.88,Conglomerate
2023-03-21,869699336.79,Conglomerate
2023-03-22,524282640.85,Conglomerate
2023-03-23,471652607.33,Conglomerate
2023-03-24,1070035002.1999999,Conglomerate
2023-03-27,822293847.34,Conglomerate
2023-03-27,822293847.34,Conglomerate
2023-03-27,822293847.34,Conglomerate
2023-03-28,710441940.2199999,Conglomerate
2023-03-29,712563723.4799999,Conglomerate
2023-03-30,805466305.15,Conglomerate
2023-03-31,935573115.54,Conglomerate
2023-04-03,629562540.06,Conglomerate
2023-04-03,629562540.06,Conglomerate
2023-04-03,629562540.06,Conglomerate
2023-04-04,558321800.58,Conglomerate
2023-04-05,701422297.75,Conglomerate
2023-04-06,721410735.4,Conglomerate
2023-04-07,446681230.12,Conglomerate
2023-04-10,795854112.7099999,Conglomerate
2023-04-10,795854112.7099999,Conglomerate
2023-04-10,795854112.7099999,Conglomerate
2023-04-11,1075918744.44,Conglomerate
2023-04-12,907921411.96,Conglomerate
2023-04-13,483575278.60999995,Conglomerate
2023-04-14,476634345.06,Conglomerate
2023-04-17,594112915.04,Conglomerate
2023-04-17,594112915.04,Conglomerate
2023-04-17,594112915.04,Conglomerate
2023-04-18,662307518.6,Conglomerate
2023-04-19,859061413.36,Conglomerate
2023-04-20,480987160.95,Conglomerate
2023-04-21,347849867.8,Conglomerate
2023-04-24,244307279.17000002,Conglomerate
2023-04-24,244307279.17000002,Conglomerate
2023-04-24,244307279.17000002,Conglomerate
2023-04-25,1816269392.6,Conglomerate
2023-04-26,1218716064.83,Conglomerate
2023-04-27,841067911.9,Conglomerate
2023-04-28,805695784.9300001,Conglomerate
2023-05-02,1152643882.8999999,Conglomerate
2023-05-02,1152643882.8999999,Conglomerate
2023-05-02,1152643882.8999999,Conglomerate
2023-05-02,1152643882.8999999,Conglomerate
2023-05-03,2036162948.44,Conglomerate
2023-05-04,902015754.49,Conglomerate
2023-05-05,661635232.1,Conglomerate
2023-05-08,188804352.79999998,Conglomerate
2023-05-08,188804352.79999998,Conglomerate
2023-05-08,188804352.79999998,Conglomerate
2023-05-10,638676655.7,Conglomerate
2023-05-10,638676655.7,Conglomerate
2023-05-11,883360438.4599999,Conglomerate
2023-05-12,486697797.46999997,Conglomerate
2023-05-15,824059074.0500001,Conglomerate
2023-05-15,824059074.0500001,Conglomerate
2023-05-15,824059074.0500001,Conglomerate
2023-05-16,565062818.79,Conglomerate
2023-05-17,625200274.3,Conglomerate
2023-05-18,1190058879.8000002,Conglomerate
2023-05-19,972672462.3,Conglomerate
2023-05-22,458366806.09000003,Conglomerate
2023-05-22,458366806.09000003,Conglomerate
2023-05-22,458366806.09000003,Conglomerate
2023-05-23,371682380.09,Conglomerate
2023-05-24,638529631.77,Conglomerate
2023-05-25,432945449.29999995,Conglomerate
2023-05-26,269457274.77,Conglomerate
2023-05-29,706500646.0200001,Conglomerate
2023-05-29,706500646.0200001,Conglomerate
2023-05-29,706500646.0200001,Conglomerate
2023-05-30,627742096.1700001,Conglomerate
2023-05-31,302671365.48,Conglomerate
2023-06-01,476708597.33,Conglomerate
2023-06-02,474946972.2,Conglomerate
2023-06-05,502762049.9,Conglomerate
2023-06-05,502762049.9,Conglomerate
2023-06-05,502762049.9,Conglomerate
2023-06-06,367991527.44,Conglomerate
2023-06-07,382108544.42999995,Conglomerate
2023-06-08,468345183.01,Conglomerate
2023-06-09,406999839.62,Conglomerate
2023-06-13,582515384.8,Conglomerate
2023-06-13,582515384.8,Conglomerate
2023-06-13,582515384.8,Conglomerate
2023-06-13,582515384.8,Conglomerate
2023-06-14,919345062.8499999,Conglomerate
2023-06-15,1737898248.01,Conglomerate
2023-06-16,549964788.39,Conglomerate
2023-06-19,597733149.3199999,Conglomerate
2023-06-19,597733149.3199999,Conglomerate
2023-06-19,597733149.3199999,Conglomerate
2023-06-20,1217705477.95,Conglomerate
2023-06-21,1600621205.22,Conglomerate
2023-06-22,919056861.22,Conglomerate
2023-06-23,1051828836.37,Conglomerate
2023-06-26,1083990667.56,Conglomerate
2023-06-26,1083990667.56,Conglomerate
2023-06-26,1083990667.56,Conglomerate
2023-06-27,908918594.3299999,Conglomerate
2023-06-28,606144469.15,Conglomerate
2023-06-29,844136806.62,Conglomerate
2023-06-30,879297810.06,Conglomerate
2023-07-03,691509506.06,Conglomerate
2023-07-03,691509506.06,Conglomerate
2023-07-03,691509506.06,Conglomerate
2023-07-04,677199343.8399999,Conglomerate
2023-07-05,940355734.8800001,Conglomerate
2023-07-06,639860108.88,Conglomerate
2023-07-07,623878563.87,Conglomerate
2023-07-10,575610176.49,Conglomerate
