date,marketCap,traceName
2023-01-03,1925297506593.54,Chemicals and Pertochemicals
2023-01-03,1925297506593.54,Chemicals and Pertochemicals
2023-01-03,1925297506593.54,Chemicals and Pertochemicals
2023-01-04,1932350250178.3398,Chemicals and Pertochemicals
2023-01-05,1929991271438.9102,Chemicals and Pertochemicals
2023-01-06,1926432824947.96,Chemicals and Pertochemicals
2023-01-09,1923756616773.58,Chemicals and Pertochemicals
2023-01-09,1923756616773.58,Chemicals and Pertochemicals
2023-01-09,1923756616773.58,Chemicals and Pertochemicals
2023-01-10,1916338811675.3198,Chemicals and Pertochemicals
2023-01-11,1920115192287.18,Chemicals and Pertochemicals
2023-01-12,1920271059919.51,Chemicals and Pertochemicals
2023-01-13,1920343595224.06,Chemicals and Pertochemicals
2023-01-16,1931456007096.42,Chemicals and Pertochemicals
2023-01-16,1931456007096.42,Chemicals and Pertochemicals
2023-01-16,1931456007096.42,Chemicals and Pertochemicals
2023-01-17,1928921602250.52,Chemicals and Pertochemicals
2023-01-18,1925075798261.02,Chemicals and Pertochemicals
2023-01-19,1914562109601.27,Chemicals and Pertochemicals
2023-01-20,1919281551309.5298,Chemicals and Pertochemicals
2023-01-23,1929656040467.74,Chemicals and Pertochemicals
2023-01-23,1929656040467.74,Chemicals and Pertochemicals
2023-01-23,1929656040467.74,Chemicals and Pertochemicals
2023-01-24,1977729503330.67,Chemicals and Pertochemicals
2023-01-25,1983074069798.56,Chemicals and Pertochemicals
2023-01-26,1966173372599.01,Chemicals and Pertochemicals
2023-01-27,1952356299862.29,Chemicals and Pertochemicals
2023-01-30,1967323384784.44,Chemicals and Pertochemicals
2023-01-30,1967323384784.44,Chemicals and Pertochemicals
2023-01-30,1967323384784.44,Chemicals and Pertochemicals
2023-01-31,1974348014340.9302,Chemicals and Pertochemicals
2023-02-01,2067409519062.83,Chemicals and Pertochemicals
2023-02-02,2034820946694.3398,Chemicals and Pertochemicals
2023-02-03,2018259860124.6401,Chemicals and Pertochemicals
2023-02-06,2065047874510.5498,Chemicals and Pertochemicals
2023-02-06,2065047874510.5498,Chemicals and Pertochemicals
2023-02-06,2065047874510.5498,Chemicals and Pertochemicals
2023-02-07,2098067432039.04,Chemicals and Pertochemicals
2023-02-08,2108039282534.53,Chemicals and Pertochemicals
2023-02-09,2063899097399.74,Chemicals and Pertochemicals
2023-02-10,2057706057002.88,Chemicals and Pertochemicals
2023-02-13,2079993243712.4102,Chemicals and Pertochemicals
2023-02-13,2079993243712.4102,Chemicals and Pertochemicals
2023-02-13,2079993243712.4102,Chemicals and Pertochemicals
2023-02-14,2086853819367.52,Chemicals and Pertochemicals
2023-02-15,2021761105157.7603,Chemicals and Pertochemicals
2023-02-16,2008268997947.07,Chemicals and Pertochemicals
2023-02-17,2027042985990.51,Chemicals and Pertochemicals
2023-02-20,1984613477409.1501,Chemicals and Pertochemicals
2023-02-20,1984613477409.1501,Chemicals and Pertochemicals
2023-02-20,1984613477409.1501,Chemicals and Pertochemicals
2023-02-21,2016862134920.5898,Chemicals and Pertochemicals
2023-02-22,2037821238812.3398,Chemicals and Pertochemicals
2023-02-24,2055155123398.79,Chemicals and Pertochemicals
2023-02-24,2055155123398.79,Chemicals and Pertochemicals
2023-02-27,2047441186387.7603,Chemicals and Pertochemicals
2023-02-27,2047441186387.7603,Chemicals and Pertochemicals
2023-02-27,2047441186387.7603,Chemicals and Pertochemicals
2023-02-28,2069400215690.78,Chemicals and Pertochemicals
2023-03-01,2094177264546.81,Chemicals and Pertochemicals
2023-03-02,2089008900686.89,Chemicals and Pertochemicals
2023-03-03,2108180710118.21,Chemicals and Pertochemicals
2023-03-06,2140097299256.92,Chemicals and Pertochemicals
2023-03-06,2140097299256.92,Chemicals and Pertochemicals
2023-03-06,2140097299256.92,Chemicals and Pertochemicals
2023-03-07,2147191832167.57,Chemicals and Pertochemicals
2023-03-09,2130546065594.12,Chemicals and Pertochemicals
2023-03-09,2130546065594.12,Chemicals and Pertochemicals
2023-03-10,2118703179509.92,Chemicals and Pertochemicals
2023-03-13,2109547756078.9302,Chemicals and Pertochemicals
2023-03-13,2109547756078.9302,Chemicals and Pertochemicals
2023-03-13,2109547756078.9302,Chemicals and Pertochemicals
2023-03-14,2099665661103.04,Chemicals and Pertochemicals
