date,marketCap,traceName
2020-01-03,1262840008292.73,Chemicals and Pertochemicals
2020-01-03,1262840008292.73,Chemicals and Pertochemicals
2020-01-03,1262840008292.73,Chemicals and Pertochemicals
2020-01-06,1277844334251.8599,Chemicals and Pertochemicals
2020-01-06,1277844334251.8599,Chemicals and Pertochemicals
2020-01-06,1277844334251.8599,Chemicals and Pertochemicals
2020-01-08,1306795387931.3901,Chemicals and Pertochemicals
2020-01-08,1306795387931.3901,Chemicals and Pertochemicals
2020-01-09,1302333980525.67,Chemicals and Pertochemicals
2020-01-10,1296032777084.28,Chemicals and Pertochemicals
2020-01-13,1339029102859.6099,Chemicals and Pertochemicals
2020-01-13,1339029102859.6099,Chemicals and Pertochemicals
2020-01-13,1339029102859.6099,Chemicals and Pertochemicals
2020-01-14,1336188039843.46,Chemicals and Pertochemicals
2020-01-15,1317595498795.25,Chemicals and Pertochemicals
2020-01-16,1325977393217.9102,Chemicals and Pertochemicals
2020-01-17,1328544458684.7002,Chemicals and Pertochemicals
2020-01-20,1329242832775.88,Chemicals and Pertochemicals
2020-01-20,1329242832775.88,Chemicals and Pertochemicals
2020-01-20,1329242832775.88,Chemicals and Pertochemicals
2020-01-21,1326345288809.63,Chemicals and Pertochemicals
2020-01-22,1316850530411.6,Chemicals and Pertochemicals
2020-01-23,1302433210653.8,Chemicals and Pertochemicals
2020-01-24,1301805482224.53,Chemicals and Pertochemicals
2020-01-27,1291190410761.49,Chemicals and Pertochemicals
2020-01-27,1291190410761.49,Chemicals and Pertochemicals
2020-01-27,1291190410761.49,Chemicals and Pertochemicals
2020-01-28,935959913381.39,Chemicals and Pertochemicals
2020-01-29,955556381585.21,Chemicals and Pertochemicals
2020-01-30,955375529667.01,Chemicals and Pertochemicals
2020-01-31,962507914927.55,Chemicals and Pertochemicals
2020-02-03,946679637971.22,Chemicals and Pertochemicals
2020-02-03,946679637971.22,Chemicals and Pertochemicals
2020-02-03,946679637971.22,Chemicals and Pertochemicals
2020-02-04,953120511482.65,Chemicals and Pertochemicals
2020-02-05,957797997276.99,Chemicals and Pertochemicals
2020-02-06,956900704384.39,Chemicals and Pertochemicals
2020-02-07,949774884146.5,Chemicals and Pertochemicals
2020-02-10,949808492912.26,Chemicals and Pertochemicals
2020-02-10,949808492912.26,Chemicals and Pertochemicals
2020-02-10,949808492912.26,Chemicals and Pertochemicals
2020-02-11,945881228591.18,Chemicals and Pertochemicals
2020-02-12,942498372248.77,Chemicals and Pertochemicals
2020-02-13,938354372978.22,Chemicals and Pertochemicals
2020-02-14,939183220106.44,Chemicals and Pertochemicals
2020-02-17,938311005172.79,Chemicals and Pertochemicals
2020-02-17,938311005172.79,Chemicals and Pertochemicals
2020-02-17,938311005172.79,Chemicals and Pertochemicals
2020-02-18,934915930116.06,Chemicals and Pertochemicals
2020-02-19,942543770782.94,Chemicals and Pertochemicals
2020-02-20,948985767829.02,Chemicals and Pertochemicals
2020-02-21,941857168328.39,Chemicals and Pertochemicals
2020-02-25,928854046333.7,Chemicals and Pertochemicals
2020-02-25,928854046333.7,Chemicals and Pertochemicals
2020-02-25,928854046333.7,Chemicals and Pertochemicals
2020-02-25,928854046333.7,Chemicals and Pertochemicals
2020-02-26,918024521454.96,Chemicals and Pertochemicals
2020-02-27,913020777924.23,Chemicals and Pertochemicals
2020-02-28,881966413593.61,Chemicals and Pertochemicals
2020-03-02,898386701998.5701,Chemicals and Pertochemicals
2020-03-02,898386701998.5701,Chemicals and Pertochemicals
2020-03-02,898386701998.5701,Chemicals and Pertochemicals
2020-03-03,902838024074.61,Chemicals and Pertochemicals
2020-03-04,901926564106.65,Chemicals and Pertochemicals
2020-03-05,912284898441.0901,Chemicals and Pertochemicals
2020-03-06,896347999629.9,Chemicals and Pertochemicals
2020-03-10,905787223328.09,Chemicals and Pertochemicals
2020-03-10,905787223328.09,Chemicals and Pertochemicals
2020-03-10,905787223328.09,Chemicals and Pertochemicals
2020-03-10,905787223328.09,Chemicals and Pertochemicals
2020-03-11,913717299298.0,Chemicals and Pertochemicals
2020-03-12,879675002346.4199,Chemicals and Pertochemicals
2020-03-13,863192621032.85,Chemicals and Pertochemicals
2020-03-16,838576705258.1,Chemicals and Pertochemicals
2020-03-16,838576705258.1,Chemicals and Pertochemicals
2020-03-16,838576705258.1,Chemicals and Pertochemicals
2020-03-17,836365852730.32,Chemicals and Pertochemicals
2020-03-18,843240401074.4401,Chemicals and Pertochemicals
2020-03-19,864961978640.67,Chemicals and Pertochemicals
2020-03-20,889738548647.03,Chemicals and Pertochemicals
2020-03-23,883412957726.33,Chemicals and Pertochemicals
2020-03-23,883412957726.33,Chemicals and Pertochemicals
2020-03-23,883412957726.33,Chemicals and Pertochemicals
2020-03-24,904696964529.22,Chemicals and Pertochemicals
2020-03-25,904643741776.95,Chemicals and Pertochemicals
2020-03-26,907635399521.55,Chemicals and Pertochemicals
2020-03-27,905878141583.6799,Chemicals and Pertochemicals
2020-03-30,908662621839.1499,Chemicals and Pertochemicals
2020-03-30,908662621839.1499,Chemicals and Pertochemicals
2020-03-30,908662621839.1499,Chemicals and Pertochemicals
2020-03-31,921454396761.62,Chemicals and Pertochemicals
2020-04-01,928577395010.05,Chemicals and Pertochemicals
2020-04-02,935279986271.05,Chemicals and Pertochemicals
2020-04-03,936916079903.99,Chemicals and Pertochemicals
2020-04-06,938415593530.2,Chemicals and Pertochemicals
2020-04-06,938415593530.2,Chemicals and Pertochemicals
2020-04-06,938415593530.2,Chemicals and Pertochemicals
2020-04-07,944493057712.65,Chemicals and Pertochemicals
2020-04-08,947810526941.11,Chemicals and Pertochemicals
2020-04-09,954463133650.72,Chemicals and Pertochemicals
2020-04-10,961583941238.91,Chemicals and Pertochemicals
2020-04-13,959319511247.72,Chemicals and Pertochemicals
2020-04-13,959319511247.72,Chemicals and Pertochemicals
2020-04-13,959319511247.72,Chemicals and Pertochemicals
2020-04-14,964766197122.23,Chemicals and Pertochemicals
2020-04-15,952597089189.86,Chemicals and Pertochemicals
2020-04-16,955383387349.8,Chemicals and Pertochemicals
2020-04-17,962503558018.64,Chemicals and Pertochemicals
2020-04-20,963261315773.03,Chemicals and Pertochemicals
2020-04-20,963261315773.03,Chemicals and Pertochemicals
2020-04-20,963261315773.03,Chemicals and Pertochemicals
2020-04-21,962356647571.14,Chemicals and Pertochemicals
2020-04-22,977474965343.4199,Chemicals and Pertochemicals
2020-04-23,977331691211.44,Chemicals and Pertochemicals
2020-04-24,968030139239.05,Chemicals and Pertochemicals
2020-04-27,973187668745.96,Chemicals and Pertochemicals
2020-04-27,973187668745.96,Chemicals and Pertochemicals
2020-04-27,973187668745.96,Chemicals and Pertochemicals
2020-04-28,974974555587.36,Chemicals and Pertochemicals
2020-04-29,973924055458.09,Chemicals and Pertochemicals
2020-04-30,963401043503.9299,Chemicals and Pertochemicals
2020-05-04,958767167240.14,Chemicals and Pertochemicals
2020-05-04,958767167240.14,Chemicals and Pertochemicals
2020-05-04,958767167240.14,Chemicals and Pertochemicals
2020-05-04,958767167240.14,Chemicals and Pertochemicals
2020-05-05,958722265039.56,Chemicals and Pertochemicals
2020-05-06,958362091554.95,Chemicals and Pertochemicals
2020-05-07,954117922601.14,Chemicals and Pertochemicals
2020-05-08,950761282210.01,Chemicals and Pertochemicals
2020-05-12,950720681493.94,Chemicals and Pertochemicals
2020-05-12,950720681493.94,Chemicals and Pertochemicals
2020-05-12,950720681493.94,Chemicals and Pertochemicals
2020-05-12,950720681493.94,Chemicals and Pertochemicals
2020-05-13,953170540144.69,Chemicals and Pertochemicals
2020-05-14,950337848659.33,Chemicals and Pertochemicals
2020-05-15,950993489998.28,Chemicals and Pertochemicals
2020-05-18,950118209931.23,Chemicals and Pertochemicals
2020-05-18,950118209931.23,Chemicals and Pertochemicals
2020-05-18,950118209931.23,Chemicals and Pertochemicals
2020-05-19,952642197885.72,Chemicals and Pertochemicals
2020-05-20,957599466433.72,Chemicals and Pertochemicals
2020-05-21,957595969434.86,Chemicals and Pertochemicals
2020-05-22,960216147325.62,Chemicals and Pertochemicals
2020-05-25,970885299351.03,Chemicals and Pertochemicals
2020-05-25,970885299351.03,Chemicals and Pertochemicals
2020-05-25,970885299351.03,Chemicals and Pertochemicals
2020-05-26,971926769970.3899,Chemicals and Pertochemicals
2020-05-27,972643654256.9,Chemicals and Pertochemicals
2020-05-28,976641864959.3,Chemicals and Pertochemicals
2020-05-29,980981568060.63,Chemicals and Pertochemicals
2020-06-01,987777874313.59,Chemicals and Pertochemicals
2020-06-01,987777874313.59,Chemicals and Pertochemicals
2020-06-01,987777874313.59,Chemicals and Pertochemicals
2020-06-02,993201363650.97,Chemicals and Pertochemicals
2020-06-03,987268107850.76,Chemicals and Pertochemicals
2020-06-04,982164950671.23,Chemicals and Pertochemicals
2020-06-05,982494148590.58,Chemicals and Pertochemicals
2020-06-08,970695465941.3099,Chemicals and Pertochemicals
2020-06-08,970695465941.3099,Chemicals and Pertochemicals
2020-06-08,970695465941.3099,Chemicals and Pertochemicals
2020-06-09,970021933098.4,Chemicals and Pertochemicals
2020-06-10,968113345636.12,Chemicals and Pertochemicals
2020-06-11,956252476176.87,Chemicals and Pertochemicals
2020-06-15,946376427956.56,Chemicals and Pertochemicals
2020-06-15,946376427956.56,Chemicals and Pertochemicals
2020-06-15,946376427956.56,Chemicals and Pertochemicals
2020-06-15,946376427956.56,Chemicals and Pertochemicals
2020-06-16,955154902994.2,Chemicals and Pertochemicals
2020-06-17,944850137375.74,Chemicals and Pertochemicals
2020-06-18,936394155786.24,Chemicals and Pertochemicals
2020-06-19,943579555021.24,Chemicals and Pertochemicals
2020-06-22,0.0,Chemicals and Pertochemicals
2020-06-22,0.0,Chemicals and Pertochemicals
2020-06-22,0.0,Chemicals and Pertochemicals
2020-06-23,0.0,Chemicals and Pertochemicals
2020-06-25,0.0,Chemicals and Pertochemicals
2020-06-25,0.0,Chemicals and Pertochemicals
2020-06-26,0.0,Chemicals and Pertochemicals
2020-06-29,0.0,Chemicals and Pertochemicals
2020-06-29,0.0,Chemicals and Pertochemicals
2020-06-29,0.0,Chemicals and Pertochemicals
2020-06-30,0.0,Chemicals and Pertochemicals
2020-07-02,0.0,Chemicals and Pertochemicals
2020-07-02,0.0,Chemicals and Pertochemicals
2020-07-03,0.0,Chemicals and Pertochemicals
2020-07-06,949085324592.65,Chemicals and Pertochemicals
2020-07-06,949085324592.65,Chemicals and Pertochemicals
2020-07-06,949085324592.65,Chemicals and Pertochemicals
2020-07-07,953124500905.62,Chemicals and Pertochemicals
2020-07-08,952354166301.54,Chemicals and Pertochemicals
2020-07-09,927409656543.38,Chemicals and Pertochemicals
2020-07-10,923150929221.72,Chemicals and Pertochemicals
2020-07-13,922821707004.55,Chemicals and Pertochemicals
2020-07-13,922821707004.55,Chemicals and Pertochemicals
2020-07-13,922821707004.55,Chemicals and Pertochemicals
2020-07-14,914960062799.94,Chemicals and Pertochemicals
2020-07-15,926861531657.44,Chemicals and Pertochemicals
2020-07-16,926904449875.43,Chemicals and Pertochemicals
2020-07-17,926718679657.29,Chemicals and Pertochemicals
2020-07-20,929238556156.56,Chemicals and Pertochemicals
2020-07-20,929238556156.56,Chemicals and Pertochemicals
2020-07-20,929238556156.56,Chemicals and Pertochemicals
2020-07-21,932271257111.59,Chemicals and Pertochemicals
2020-07-22,925190467980.21,Chemicals and Pertochemicals
2020-07-23,927721415167.62,Chemicals and Pertochemicals
2020-07-24,925467733657.09,Chemicals and Pertochemicals
2020-07-27,927790274914.1799,Chemicals and Pertochemicals
2020-07-27,927790274914.1799,Chemicals and Pertochemicals
2020-07-27,927790274914.1799,Chemicals and Pertochemicals
2020-07-28,928030464654.24,Chemicals and Pertochemicals
2020-07-29,934805462593.19,Chemicals and Pertochemicals
2020-07-30,938209571660.8201,Chemicals and Pertochemicals
2020-07-31,940811430003.04,Chemicals and Pertochemicals
2020-08-03,944371538336.3201,Chemicals and Pertochemicals
2020-08-03,944371538336.3201,Chemicals and Pertochemicals
2020-08-03,944371538336.3201,Chemicals and Pertochemicals
2020-08-04,947504825695.13,Chemicals and Pertochemicals
2020-08-05,953563681545.66,Chemicals and Pertochemicals
2020-08-06,951970598629.3201,Chemicals and Pertochemicals
2020-08-07,945933827112.28,Chemicals and Pertochemicals
2020-08-10,950267526032.28,Chemicals and Pertochemicals
2020-08-10,950267526032.28,Chemicals and Pertochemicals
2020-08-10,950267526032.28,Chemicals and Pertochemicals
2020-08-11,952781280688.3201,Chemicals and Pertochemicals
2020-08-12,956776749570.15,Chemicals and Pertochemicals
2020-08-13,965952418355.99,Chemicals and Pertochemicals
2020-08-14,963479002963.83,Chemicals and Pertochemicals
2020-08-17,964674097872.37,Chemicals and Pertochemicals
2020-08-17,964674097872.37,Chemicals and Pertochemicals
2020-08-17,964674097872.37,Chemicals and Pertochemicals
2020-08-18,966612502429.1799,Chemicals and Pertochemicals
2020-08-19,967692904432.24,Chemicals and Pertochemicals
2020-08-20,962543116304.74,Chemicals and Pertochemicals
2020-08-21,955435565650.71,Chemicals and Pertochemicals
2020-08-24,957630367863.4199,Chemicals and Pertochemicals
2020-08-24,957630367863.4199,Chemicals and Pertochemicals
2020-08-24,957630367863.4199,Chemicals and Pertochemicals
2020-08-25,956518572398.22,Chemicals and Pertochemicals
2020-08-26,960448615335.8401,Chemicals and Pertochemicals
2020-08-27,959796271491.08,Chemicals and Pertochemicals
2020-08-28,951235067014.4099,Chemicals and Pertochemicals
2020-08-31,958574875030.5701,Chemicals and Pertochemicals
2020-08-31,958574875030.5701,Chemicals and Pertochemicals
2020-08-31,958574875030.5701,Chemicals and Pertochemicals
2020-09-01,949311881564.04,Chemicals and Pertochemicals
2020-09-02,950359752152.6699,Chemicals and Pertochemicals
2020-09-03,952651359885.41,Chemicals and Pertochemicals
