date,marketCap,traceName
2011-12-19,977239280187.52,Chemicals and Pertochemicals
2011-12-20,1006105069976.22,Chemicals and Pertochemicals
2011-12-21,1028081237227.1699,Chemicals and Pertochemicals
2011-12-22,1021581258631.2,Chemicals and Pertochemicals
2011-12-23,1000391601891.6001,Chemicals and Pertochemicals
2011-12-26,998516085427.5,Chemicals and Pertochemicals
2011-12-26,998516085427.5,Chemicals and Pertochemicals
2011-12-26,998516085427.5,Chemicals and Pertochemicals
2011-12-27,995582733222.1599,Chemicals and Pertochemicals
2011-12-28,996056079416.99,Chemicals and Pertochemicals
2011-12-29,981256452897.1599,Chemicals and Pertochemicals
2011-12-30,1004649056641.84,Chemicals and Pertochemicals
2012-01-03,1032016699008.53,Chemicals and Pertochemicals
2012-01-03,1032016699008.53,Chemicals and Pertochemicals
2012-01-03,1032016699008.53,Chemicals and Pertochemicals
2012-01-03,1032016699008.53,Chemicals and Pertochemicals
2012-01-04,1031877820004.1199,Chemicals and Pertochemicals
2012-01-05,1027782468195.78,Chemicals and Pertochemicals
2012-01-06,1009573725138.66,Chemicals and Pertochemicals
2012-01-09,989237344054.66,Chemicals and Pertochemicals
2012-01-09,989237344054.66,Chemicals and Pertochemicals
2012-01-09,989237344054.66,Chemicals and Pertochemicals
2012-01-10,993028665417.37,Chemicals and Pertochemicals
2012-01-11,983464664049.76,Chemicals and Pertochemicals
2012-01-12,984043687594.51,Chemicals and Pertochemicals
2012-01-13,985117025760.0999,Chemicals and Pertochemicals
2012-01-16,986143750614.8301,Chemicals and Pertochemicals
2012-01-16,986143750614.8301,Chemicals and Pertochemicals
2012-01-16,986143750614.8301,Chemicals and Pertochemicals
2012-01-17,998043921728.6699,Chemicals and Pertochemicals
2012-01-18,987909865531.09,Chemicals and Pertochemicals
2012-01-19,984034238788.4199,Chemicals and Pertochemicals
2012-01-20,985010372708.0099,Chemicals and Pertochemicals
2012-01-23,976083998306.78,Chemicals and Pertochemicals
2012-01-23,976083998306.78,Chemicals and Pertochemicals
2012-01-23,976083998306.78,Chemicals and Pertochemicals
2012-01-24,972472942186.8398,Chemicals and Pertochemicals
2012-01-25,973028332182.8298,Chemicals and Pertochemicals
2012-01-26,968074504308.9299,Chemicals and Pertochemicals
2012-01-27,962099926514.48,Chemicals and Pertochemicals
2012-01-30,963392007320.9299,Chemicals and Pertochemicals
2012-01-30,963392007320.9299,Chemicals and Pertochemicals
2012-01-30,963392007320.9299,Chemicals and Pertochemicals
2012-01-31,966894945424.35,Chemicals and Pertochemicals
2012-02-01,975537322801.7,Chemicals and Pertochemicals
2012-02-02,987267337040.5701,Chemicals and Pertochemicals
2012-02-03,1000444581838.6799,Chemicals and Pertochemicals
2012-02-06,1014409904035.67,Chemicals and Pertochemicals
2012-02-06,1014409904035.67,Chemicals and Pertochemicals
2012-02-06,1014409904035.67,Chemicals and Pertochemicals
2012-02-07,1007448309727.9501,Chemicals and Pertochemicals
2012-02-08,1005715174545.7,Chemicals and Pertochemicals
2012-02-09,947620854261.7,Chemicals and Pertochemicals
2012-02-10,941797113768.1699,Chemicals and Pertochemicals
2012-02-13,966727939749.6399,Chemicals and Pertochemicals
2012-02-13,966727939749.6399,Chemicals and Pertochemicals
2012-02-13,966727939749.6399,Chemicals and Pertochemicals
2012-02-14,974845585206.8,Chemicals and Pertochemicals
2012-02-15,998034613483.87,Chemicals and Pertochemicals
2012-02-16,1005117909944.7,Chemicals and Pertochemicals
2012-02-17,1009582808360.01,Chemicals and Pertochemicals
2012-02-20,1015269822267.96,Chemicals and Pertochemicals
2012-02-20,1015269822267.96,Chemicals and Pertochemicals
2012-02-20,1015269822267.96,Chemicals and Pertochemicals
2012-02-21,1007996751351.51,Chemicals and Pertochemicals
2012-02-22,1008995765426.29,Chemicals and Pertochemicals
2012-02-24,1012244705947.3099,Chemicals and Pertochemicals
2012-02-24,1012244705947.3099,Chemicals and Pertochemicals
2012-02-27,1018176753987.62,Chemicals and Pertochemicals
2012-02-27,1018176753987.62,Chemicals and Pertochemicals
2012-02-27,1018176753987.62,Chemicals and Pertochemicals
2012-02-28,1005315194342.3201,Chemicals and Pertochemicals
2012-02-29,1023118530745.47,Chemicals and Pertochemicals
2012-03-01,1020990524578.3899,Chemicals and Pertochemicals
2012-03-02,1025270814626.3201,Chemicals and Pertochemicals
2012-03-05,1026830603215.02,Chemicals and Pertochemicals
2012-03-05,1026830603215.02,Chemicals and Pertochemicals
2012-03-05,1026830603215.02,Chemicals and Pertochemicals
2012-03-06,1007910337486.3,Chemicals and Pertochemicals
2012-03-07,991524992050.5199,Chemicals and Pertochemicals
2012-03-11,1013277512000.26,Chemicals and Pertochemicals
2012-03-11,1013277512000.26,Chemicals and Pertochemicals
2012-03-11,1013277512000.26,Chemicals and Pertochemicals
2012-03-11,1013277512000.26,Chemicals and Pertochemicals
2012-03-12,1013044187926.6101,Chemicals and Pertochemicals
2012-03-13,993978235217.48,Chemicals and Pertochemicals
2012-03-14,982475375974.0499,Chemicals and Pertochemicals
2012-03-15,988598131625.53,Chemicals and Pertochemicals
2012-03-16,985148481103.23,Chemicals and Pertochemicals
2012-03-19,975851576420.0,Chemicals and Pertochemicals
2012-03-19,975851576420.0,Chemicals and Pertochemicals
2012-03-19,975851576420.0,Chemicals and Pertochemicals
2012-03-20,990019369178.4,Chemicals and Pertochemicals
2012-03-21,995709835254.6,Chemicals and Pertochemicals
2012-03-22,987352139314.81,Chemicals and Pertochemicals
2012-03-23,851596717995.4801,Chemicals and Pertochemicals
2012-03-26,976400979854.7301,Chemicals and Pertochemicals
2012-03-26,976400979854.7301,Chemicals and Pertochemicals
2012-03-26,976400979854.7301,Chemicals and Pertochemicals
2012-03-27,979382103071.48,Chemicals and Pertochemicals
2012-03-28,977973980997.1599,Chemicals and Pertochemicals
2012-03-29,959352916349.22,Chemicals and Pertochemicals
2012-03-30,968167675778.2098,Chemicals and Pertochemicals
2012-04-02,979248755111.23,Chemicals and Pertochemicals
2012-04-02,979248755111.23,Chemicals and Pertochemicals
2012-04-02,979248755111.23,Chemicals and Pertochemicals
2012-04-03,984346697035.2699,Chemicals and Pertochemicals
2012-04-04,966090278285.64,Chemicals and Pertochemicals
2012-04-05,963457530573.82,Chemicals and Pertochemicals
2012-04-06,967747155873.22,Chemicals and Pertochemicals
2012-04-09,965279654869.5,Chemicals and Pertochemicals
2012-04-09,965279654869.5,Chemicals and Pertochemicals
2012-04-09,965279654869.5,Chemicals and Pertochemicals
2012-04-10,983304613602.93,Chemicals and Pertochemicals
2012-04-11,988561554551.3,Chemicals and Pertochemicals
2012-04-12,995219297599.2999,Chemicals and Pertochemicals
2012-04-13,1003096714657.12,Chemicals and Pertochemicals
2012-04-16,995182575047.95,Chemicals and Pertochemicals
2012-04-16,995182575047.95,Chemicals and Pertochemicals
2012-04-16,995182575047.95,Chemicals and Pertochemicals
2012-04-17,988354554969.0901,Chemicals and Pertochemicals
2012-04-18,989052624619.9,Chemicals and Pertochemicals
2012-04-19,997846771200.94,Chemicals and Pertochemicals
2012-04-20,991607555026.66,Chemicals and Pertochemicals
2012-04-23,983019957330.96,Chemicals and Pertochemicals
2012-04-23,983019957330.96,Chemicals and Pertochemicals
2012-04-23,983019957330.96,Chemicals and Pertochemicals
2012-04-24,980673988439.76,Chemicals and Pertochemicals
2012-04-25,984171176512.3201,Chemicals and Pertochemicals
2012-04-26,981319455552.88,Chemicals and Pertochemicals
2012-04-27,973019538891.0701,Chemicals and Pertochemicals
2012-04-28,983949571214.4901,Chemicals and Pertochemicals
2012-05-02,993227896932.0698,Chemicals and Pertochemicals
2012-05-02,993227896932.0698,Chemicals and Pertochemicals
2012-05-02,993227896932.0698,Chemicals and Pertochemicals
2012-05-02,993227896932.0698,Chemicals and Pertochemicals
2012-05-03,982617521558.85,Chemicals and Pertochemicals
2012-05-04,957573755687.5001,Chemicals and Pertochemicals
2012-05-05,943675235031.86,Chemicals and Pertochemicals
2012-05-07,928468862344.64,Chemicals and Pertochemicals
2012-05-07,928468862344.64,Chemicals and Pertochemicals
2012-05-08,946321100357.97,Chemicals and Pertochemicals
2012-05-10,964245138982.7799,Chemicals and Pertochemicals
2012-05-10,964245138982.7799,Chemicals and Pertochemicals
2012-05-11,956195475295.6799,Chemicals and Pertochemicals
2012-05-12,955710097908.5099,Chemicals and Pertochemicals
2012-05-14,946656152311.73,Chemicals and Pertochemicals
2012-05-14,946656152311.73,Chemicals and Pertochemicals
2012-05-15,948346733974.33,Chemicals and Pertochemicals
2012-05-16,952988612367.36,Chemicals and Pertochemicals
2012-05-17,951437283138.36,Chemicals and Pertochemicals
2012-05-18,938590717578.33,Chemicals and Pertochemicals
2012-05-21,940621988994.37,Chemicals and Pertochemicals
2012-05-21,940621988994.37,Chemicals and Pertochemicals
2012-05-21,940621988994.37,Chemicals and Pertochemicals
2012-05-22,939338335271.28,Chemicals and Pertochemicals
2012-05-23,932456507657.74,Chemicals and Pertochemicals
2012-05-24,944474807792.24,Chemicals and Pertochemicals
2012-05-25,957545895738.54,Chemicals and Pertochemicals
2012-05-28,966880887135.65,Chemicals and Pertochemicals
2012-05-28,966880887135.65,Chemicals and Pertochemicals
2012-05-28,966880887135.65,Chemicals and Pertochemicals
2012-05-29,974353413410.9,Chemicals and Pertochemicals
2012-05-30,972899930157.0402,Chemicals and Pertochemicals
2012-05-31,990396231795.0901,Chemicals and Pertochemicals
2012-06-01,994111354902.49,Chemicals and Pertochemicals
2012-06-04,1002368594285.3201,Chemicals and Pertochemicals
2012-06-04,1002368594285.3201,Chemicals and Pertochemicals
2012-06-04,1002368594285.3201,Chemicals and Pertochemicals
2012-06-05,996107601932.12,Chemicals and Pertochemicals
2012-06-06,986951941659.48,Chemicals and Pertochemicals
2012-06-07,986303710237.99,Chemicals and Pertochemicals
2012-06-08,998364763562.7701,Chemicals and Pertochemicals
2012-06-09,1006686269319.87,Chemicals and Pertochemicals
2012-06-13,1017923604443.8301,Chemicals and Pertochemicals
2012-06-13,1017923604443.8301,Chemicals and Pertochemicals
2012-06-13,1017923604443.8301,Chemicals and Pertochemicals
2012-06-13,1017923604443.8301,Chemicals and Pertochemicals
2012-06-14,1012681560898.6699,Chemicals and Pertochemicals
2012-06-15,1041436995383.97,Chemicals and Pertochemicals
2012-06-18,1038910252576.46,Chemicals and Pertochemicals
2012-06-18,1038910252576.46,Chemicals and Pertochemicals
2012-06-18,1038910252576.46,Chemicals and Pertochemicals
2012-06-19,1043237018474.9401,Chemicals and Pertochemicals
2012-06-20,1034944539640.95,Chemicals and Pertochemicals
2012-06-21,1012549174301.04,Chemicals and Pertochemicals
2012-06-22,1001588303043.7899,Chemicals and Pertochemicals
2012-06-25,1000359171496.5099,Chemicals and Pertochemicals
2012-06-25,1000359171496.5099,Chemicals and Pertochemicals
2012-06-25,1000359171496.5099,Chemicals and Pertochemicals
2012-06-26,1016638534227.19,Chemicals and Pertochemicals
2012-06-27,1035760690209.55,Chemicals and Pertochemicals
2012-06-28,1037769844043.5,Chemicals and Pertochemicals
2012-06-29,1066970569713.35,Chemicals and Pertochemicals
2012-07-02,1078806569880.5,Chemicals and Pertochemicals
2012-07-02,1078806569880.5,Chemicals and Pertochemicals
2012-07-02,1078806569880.5,Chemicals and Pertochemicals
2012-07-03,1093153182043.05,Chemicals and Pertochemicals
2012-07-04,1111112337198.47,Chemicals and Pertochemicals
2012-07-05,1123862870499.6199,Chemicals and Pertochemicals
2012-07-06,1107476986897.33,Chemicals and Pertochemicals
2012-07-09,1101762095151.27,Chemicals and Pertochemicals
2012-07-09,1101762095151.27,Chemicals and Pertochemicals
2012-07-09,1101762095151.27,Chemicals and Pertochemicals
2012-07-10,1124283394570.3599,Chemicals and Pertochemicals
2012-07-11,1128802049372.27,Chemicals and Pertochemicals
2012-07-12,1118361663878.82,Chemicals and Pertochemicals
2012-07-13,1120106483449.3599,Chemicals and Pertochemicals
2012-07-16,1126521425643.29,Chemicals and Pertochemicals
2012-07-16,1126521425643.29,Chemicals and Pertochemicals
2012-07-16,1126521425643.29,Chemicals and Pertochemicals
2012-07-17,1147796005762.86,Chemicals and Pertochemicals
2012-07-18,1149852293567.9502,Chemicals and Pertochemicals
2012-07-19,1167603186602.3098,Chemicals and Pertochemicals
2012-07-20,1169574861198.66,Chemicals and Pertochemicals
2012-07-23,1150957525889.71,Chemicals and Pertochemicals
2012-07-23,1150957525889.71,Chemicals and Pertochemicals
2012-07-23,1150957525889.71,Chemicals and Pertochemicals
2012-07-24,1147871367490.6902,Chemicals and Pertochemicals
2012-07-25,1154626345256.5798,Chemicals and Pertochemicals
2012-07-26,1146380737919.5798,Chemicals and Pertochemicals
2012-07-27,1151183260514.9,Chemicals and Pertochemicals
2012-07-30,1165085595438.17,Chemicals and Pertochemicals
2012-07-30,1165085595438.17,Chemicals and Pertochemicals
2012-07-30,1165085595438.17,Chemicals and Pertochemicals
2012-07-31,1165893893328.5498,Chemicals and Pertochemicals
2012-08-01,1157414019665.58,Chemicals and Pertochemicals
2012-08-02,1139508047928.54,Chemicals and Pertochemicals
2012-08-03,1146722546635.78,Chemicals and Pertochemicals
2012-08-06,1146522750701.76,Chemicals and Pertochemicals
2012-08-06,1146522750701.76,Chemicals and Pertochemicals
2012-08-06,1146522750701.76,Chemicals and Pertochemicals
2012-08-07,1134051972999.1099,Chemicals and Pertochemicals
2012-08-08,1120349079630.8298,Chemicals and Pertochemicals
2012-08-09,1132142686051.8901,Chemicals and Pertochemicals
2012-08-10,1126839960001.76,Chemicals and Pertochemicals
2012-08-13,1136765790399.16,Chemicals and Pertochemicals
2012-08-13,1136765790399.16,Chemicals and Pertochemicals
2012-08-13,1136765790399.16,Chemicals and Pertochemicals
2012-08-14,1135662287344.4,Chemicals and Pertochemicals
2012-08-15,1123892849329.9302,Chemicals and Pertochemicals
2012-08-16,1137173700812.0999,Chemicals and Pertochemicals
2012-08-17,1141225819565.01,Chemicals and Pertochemicals
2012-08-20,1122206497043.68,Chemicals and Pertochemicals
2012-08-20,1122206497043.68,Chemicals and Pertochemicals
2012-08-20,1122206497043.68,Chemicals and Pertochemicals
2012-08-21,1134532582785.82,Chemicals and Pertochemicals
2012-08-22,1119926724626.8398,Chemicals and Pertochemicals
