date,marketCap,traceName
2021-01-04,1010525701970.27,Chemicals and Pertochemicals
2021-01-04,1010525701970.27,Chemicals and Pertochemicals
2021-01-04,1010525701970.27,Chemicals and Pertochemicals
2021-01-04,1010525701970.27,Chemicals and Pertochemicals
2021-01-05,1031704798795.8401,Chemicals and Pertochemicals
2021-01-06,1033314174655.45,Chemicals and Pertochemicals
2021-01-08,1042721000727.74,Chemicals and Pertochemicals
2021-01-08,1042721000727.74,Chemicals and Pertochemicals
2021-01-11,1045215984764.97,Chemicals and Pertochemicals
2021-01-11,1045215984764.97,Chemicals and Pertochemicals
2021-01-11,1045215984764.97,Chemicals and Pertochemicals
2021-01-12,1055992199994.8201,Chemicals and Pertochemicals
2021-01-13,1050363719182.09,Chemicals and Pertochemicals
2021-01-14,1052837435297.9099,Chemicals and Pertochemicals
2021-01-15,1050159742502.3201,Chemicals and Pertochemicals
2021-01-18,1053858135135.5701,Chemicals and Pertochemicals
2021-01-18,1053858135135.5701,Chemicals and Pertochemicals
2021-01-18,1053858135135.5701,Chemicals and Pertochemicals
2021-01-19,1062322502111.12,Chemicals and Pertochemicals
2021-01-20,1052692044379.1499,Chemicals and Pertochemicals
2021-01-21,1051437816998.8401,Chemicals and Pertochemicals
2021-01-22,1050402852003.8501,Chemicals and Pertochemicals
2021-01-25,1066718082183.68,Chemicals and Pertochemicals
2021-01-25,1066718082183.68,Chemicals and Pertochemicals
2021-01-25,1066718082183.68,Chemicals and Pertochemicals
2021-01-26,1082597821695.24,Chemicals and Pertochemicals
2021-01-27,1077121086858.8,Chemicals and Pertochemicals
2021-01-28,1077089748610.05,Chemicals and Pertochemicals
2021-01-29,1077903187115.53,Chemicals and Pertochemicals
2021-02-01,1071526899402.3501,Chemicals and Pertochemicals
2021-02-01,1071526899402.3501,Chemicals and Pertochemicals
2021-02-01,1071526899402.3501,Chemicals and Pertochemicals
2021-02-02,1075430180115.94,Chemicals and Pertochemicals
2021-02-03,1077512336319.47,Chemicals and Pertochemicals
2021-02-04,1085953565704.87,Chemicals and Pertochemicals
2021-02-05,1087263502902.79,Chemicals and Pertochemicals
2021-02-08,1086239203500.9099,Chemicals and Pertochemicals
2021-02-08,1086239203500.9099,Chemicals and Pertochemicals
2021-02-08,1086239203500.9099,Chemicals and Pertochemicals
2021-02-09,1075784372055.6799,Chemicals and Pertochemicals
2021-02-10,1074747532220.64,Chemicals and Pertochemicals
2021-02-11,1079622839222.98,Chemicals and Pertochemicals
2021-02-12,1075988237958.62,Chemicals and Pertochemicals
2021-02-15,1089565697562.53,Chemicals and Pertochemicals
2021-02-15,1089565697562.53,Chemicals and Pertochemicals
2021-02-15,1089565697562.53,Chemicals and Pertochemicals
2021-02-16,1090157552651.98,Chemicals and Pertochemicals
2021-02-17,1093876465917.9199,Chemicals and Pertochemicals
2021-02-18,1085749557943.39,Chemicals and Pertochemicals
2021-02-19,1082192208473.3301,Chemicals and Pertochemicals
2021-02-20,1103124074446.43,Chemicals and Pertochemicals
2021-02-22,1110509942399.65,Chemicals and Pertochemicals
2021-02-22,1110509942399.65,Chemicals and Pertochemicals
2021-02-24,1106280197787.81,Chemicals and Pertochemicals
2021-02-24,1106280197787.81,Chemicals and Pertochemicals
2021-02-25,1108094472188.21,Chemicals and Pertochemicals
2021-02-26,1115913416724.34,Chemicals and Pertochemicals
2021-03-01,1114362810220.1,Chemicals and Pertochemicals
2021-03-01,1114362810220.1,Chemicals and Pertochemicals
2021-03-01,1114362810220.1,Chemicals and Pertochemicals
2021-03-02,1120061990397.57,Chemicals and Pertochemicals
2021-03-03,1131338269081.74,Chemicals and Pertochemicals
2021-03-04,1124038280263.93,Chemicals and Pertochemicals
