date,marketCap,traceName
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-08,1011118763844.1699,Chemicals and Pertochemicals
2013-01-09,1003454120791.6001,Chemicals and Pertochemicals
2013-01-10,1002952506958.22,Chemicals and Pertochemicals
2013-01-11,995739318801.63,Chemicals and Pertochemicals
2013-01-14,1005886013659.92,Chemicals and Pertochemicals
2013-01-14,1005886013659.92,Chemicals and Pertochemicals
2013-01-14,1005886013659.92,Chemicals and Pertochemicals
2013-01-15,1000613822863.66,Chemicals and Pertochemicals
2013-01-16,986859461825.14,Chemicals and Pertochemicals
2013-01-17,990957762275.41,Chemicals and Pertochemicals
2013-01-18,999292452184.49,Chemicals and Pertochemicals
2013-01-21,996330136860.9,Chemicals and Pertochemicals
2013-01-21,996330136860.9,Chemicals and Pertochemicals
2013-01-21,996330136860.9,Chemicals and Pertochemicals
2013-01-22,985335064864.7599,Chemicals and Pertochemicals
2013-01-23,991250969265.24,Chemicals and Pertochemicals
2013-01-24,995352669644.7699,Chemicals and Pertochemicals
2013-01-25,1001672372569.73,Chemicals and Pertochemicals
2013-01-28,1006243713515.6401,Chemicals and Pertochemicals
2013-01-28,1006243713515.6401,Chemicals and Pertochemicals
2013-01-28,1006243713515.6401,Chemicals and Pertochemicals
2013-01-29,1001147526545.41,Chemicals and Pertochemicals
2013-01-30,995793577373.96,Chemicals and Pertochemicals
2013-01-31,994590963854.8099,Chemicals and Pertochemicals
2013-02-01,1008271853301.7799,Chemicals and Pertochemicals
2013-02-04,1014160482700.23,Chemicals and Pertochemicals
2013-02-04,1014160482700.23,Chemicals and Pertochemicals
2013-02-04,1014160482700.23,Chemicals and Pertochemicals
2013-02-05,1012421137276.04,Chemicals and Pertochemicals
2013-02-06,1013102784897.01,Chemicals and Pertochemicals
2013-02-07,996576727338.13,Chemicals and Pertochemicals
2013-02-08,1002288700434.1,Chemicals and Pertochemicals
2013-02-11,1006082280380.66,Chemicals and Pertochemicals
2013-02-11,1006082280380.66,Chemicals and Pertochemicals
2013-02-11,1006082280380.66,Chemicals and Pertochemicals
2013-02-12,1001074828189.3301,Chemicals and Pertochemicals
2013-02-13,1002493344219.23,Chemicals and Pertochemicals
2013-02-14,1008016917735.96,Chemicals and Pertochemicals
2013-02-15,1000835105939.0099,Chemicals and Pertochemicals
2013-02-18,998633156826.2,Chemicals and Pertochemicals
2013-02-18,998633156826.2,Chemicals and Pertochemicals
2013-02-18,998633156826.2,Chemicals and Pertochemicals
2013-02-19,1001932993799.47,Chemicals and Pertochemicals
2013-02-20,1001504223320.3799,Chemicals and Pertochemicals
2013-02-21,993424428821.4102,Chemicals and Pertochemicals
2013-02-22,998818431840.7499,Chemicals and Pertochemicals
2013-02-25,1002492463924.73,Chemicals and Pertochemicals
2013-02-25,1002492463924.73,Chemicals and Pertochemicals
2013-02-25,1002492463924.73,Chemicals and Pertochemicals
2013-02-26,994921974242.02,Chemicals and Pertochemicals
2013-02-27,1001964420899.07,Chemicals and Pertochemicals
2013-02-28,1000520421773.8099,Chemicals and Pertochemicals
2013-03-01,1001922994815.91,Chemicals and Pertochemicals
2013-03-04,1000070807367.12,Chemicals and Pertochemicals
2013-03-04,1000070807367.12,Chemicals and Pertochemicals
2013-03-04,1000070807367.12,Chemicals and Pertochemicals
2013-03-05,999282727509.75,Chemicals and Pertochemicals
2013-03-06,1000459705729.56,Chemicals and Pertochemicals
2013-03-07,1001232172548.2599,Chemicals and Pertochemicals
2013-03-11,1009274231019.72,Chemicals and Pertochemicals
2013-03-11,1009274231019.72,Chemicals and Pertochemicals
2013-03-11,1009274231019.72,Chemicals and Pertochemicals
2013-03-11,1009274231019.72,Chemicals and Pertochemicals
2013-03-12,1013883623756.62,Chemicals and Pertochemicals
2013-03-13,1010909216287.7499,Chemicals and Pertochemicals
2013-03-14,1010742293598.2299,Chemicals and Pertochemicals
2013-03-15,1013338669221.04,Chemicals and Pertochemicals
2013-03-18,990609068321.41,Chemicals and Pertochemicals
2013-03-18,990609068321.41,Chemicals and Pertochemicals
2013-03-18,990609068321.41,Chemicals and Pertochemicals
2013-03-19,991535044226.81,Chemicals and Pertochemicals
2013-03-20,986645436548.2399,Chemicals and Pertochemicals
2013-03-21,991675064223.5,Chemicals and Pertochemicals
2013-03-22,989997401742.4601,Chemicals and Pertochemicals
2013-03-25,989771013991.89,Chemicals and Pertochemicals
2013-03-25,989771013991.89,Chemicals and Pertochemicals
2013-03-25,989771013991.89,Chemicals and Pertochemicals
2013-03-26,984040494575.4099,Chemicals and Pertochemicals
2013-03-27,988656355632.17,Chemicals and Pertochemicals
2013-03-28,985812730096.47,Chemicals and Pertochemicals
2013-03-29,990579171965.3701,Chemicals and Pertochemicals
2013-04-01,989072859449.2999,Chemicals and Pertochemicals
2013-04-01,989072859449.2999,Chemicals and Pertochemicals
2013-04-01,989072859449.2999,Chemicals and Pertochemicals
2013-04-02,987994681151.98,Chemicals and Pertochemicals
2013-04-03,999585208100.12,Chemicals and Pertochemicals
2013-04-04,1004836789526.72,Chemicals and Pertochemicals
2013-04-05,1008221271149.1499,Chemicals and Pertochemicals
2013-04-08,1006521226743.5701,Chemicals and Pertochemicals
2013-04-08,1006521226743.5701,Chemicals and Pertochemicals
2013-04-08,1006521226743.5701,Chemicals and Pertochemicals
2013-04-09,993889201810.67,Chemicals and Pertochemicals
2013-04-10,991371556368.36,Chemicals and Pertochemicals
2013-04-11,987615364958.4701,Chemicals and Pertochemicals
2013-04-12,973518468159.1599,Chemicals and Pertochemicals
2013-04-15,952642786359.95,Chemicals and Pertochemicals
2013-04-15,952642786359.95,Chemicals and Pertochemicals
2013-04-15,952642786359.95,Chemicals and Pertochemicals
2013-04-16,958572000905.75,Chemicals and Pertochemicals
2013-04-17,961677441588.1599,Chemicals and Pertochemicals
2013-04-18,977959036843.59,Chemicals and Pertochemicals
2013-04-19,973397947983.04,Chemicals and Pertochemicals
2013-04-22,968906230746.9299,Chemicals and Pertochemicals
2013-04-22,968906230746.9299,Chemicals and Pertochemicals
2013-04-22,968906230746.9299,Chemicals and Pertochemicals
2013-04-23,969027503279.74,Chemicals and Pertochemicals
2013-04-24,980396105914.8601,Chemicals and Pertochemicals
2013-04-25,989102949144.6,Chemicals and Pertochemicals
2013-04-26,970611611934.49,Chemicals and Pertochemicals
2013-04-29,967125947116.5302,Chemicals and Pertochemicals
2013-04-29,967125947116.5302,Chemicals and Pertochemicals
2013-04-29,967125947116.5302,Chemicals and Pertochemicals
2013-04-30,968024827685.97,Chemicals and Pertochemicals
2013-05-02,972356300690.97,Chemicals and Pertochemicals
2013-05-02,972356300690.97,Chemicals and Pertochemicals
2013-05-03,972900063302.99,Chemicals and Pertochemicals
2013-05-06,979195640977.2699,Chemicals and Pertochemicals
2013-05-06,979195640977.2699,Chemicals and Pertochemicals
2013-05-06,979195640977.2699,Chemicals and Pertochemicals
2013-05-07,983257774447.95,Chemicals and Pertochemicals
2013-05-08,988339635029.4001,Chemicals and Pertochemicals
2013-05-10,985393544040.94,Chemicals and Pertochemicals
2013-05-10,985393544040.94,Chemicals and Pertochemicals
2013-05-13,977845698496.9801,Chemicals and Pertochemicals
2013-05-13,977845698496.9801,Chemicals and Pertochemicals
2013-05-13,977845698496.9801,Chemicals and Pertochemicals
2013-05-14,979397244787.41,Chemicals and Pertochemicals
2013-05-15,978454631654.24,Chemicals and Pertochemicals
2013-05-16,974222060544.91,Chemicals and Pertochemicals
2013-05-17,973509319187.5999,Chemicals and Pertochemicals
2013-05-20,969588342679.6201,Chemicals and Pertochemicals
2013-05-20,969588342679.6201,Chemicals and Pertochemicals
2013-05-20,969588342679.6201,Chemicals and Pertochemicals
2013-05-21,964333296652.4,Chemicals and Pertochemicals
2013-05-22,970256114717.49,Chemicals and Pertochemicals
2013-05-23,973477202759.9601,Chemicals and Pertochemicals
2013-05-24,972645195152.3999,Chemicals and Pertochemicals
2013-05-27,972210410004.22,Chemicals and Pertochemicals
2013-05-27,972210410004.22,Chemicals and Pertochemicals
2013-05-27,972210410004.22,Chemicals and Pertochemicals
2013-05-28,973990945897.41,Chemicals and Pertochemicals
2013-05-29,968916515354.9601,Chemicals and Pertochemicals
2013-05-30,973175694504.77,Chemicals and Pertochemicals
2013-05-31,979916493084.0199,Chemicals and Pertochemicals
2013-06-03,979052192444.25,Chemicals and Pertochemicals
2013-06-03,979052192444.25,Chemicals and Pertochemicals
2013-06-03,979052192444.25,Chemicals and Pertochemicals
2013-06-04,982143908015.4202,Chemicals and Pertochemicals
2013-06-05,982495500521.27,Chemicals and Pertochemicals
2013-06-06,984672230067.6901,Chemicals and Pertochemicals
2013-06-07,984530809214.3201,Chemicals and Pertochemicals
2013-06-10,975407536259.11,Chemicals and Pertochemicals
2013-06-10,975407536259.11,Chemicals and Pertochemicals
2013-06-10,975407536259.11,Chemicals and Pertochemicals
2013-06-11,964323136939.19,Chemicals and Pertochemicals
2013-06-13,954576646727.94,Chemicals and Pertochemicals
2013-06-13,954576646727.94,Chemicals and Pertochemicals
2013-06-14,955671671855.73,Chemicals and Pertochemicals
2013-06-17,953469497646.45,Chemicals and Pertochemicals
2013-06-17,953469497646.45,Chemicals and Pertochemicals
2013-06-17,953469497646.45,Chemicals and Pertochemicals
2013-06-18,947263055852.29,Chemicals and Pertochemicals
2013-06-19,943912720034.62,Chemicals and Pertochemicals
2013-06-20,933796490383.74,Chemicals and Pertochemicals
2013-06-21,949231150195.48,Chemicals and Pertochemicals
2013-06-24,945550978099.27,Chemicals and Pertochemicals
2013-06-24,945550978099.27,Chemicals and Pertochemicals
2013-06-24,945550978099.27,Chemicals and Pertochemicals
2013-06-25,944991514569.04,Chemicals and Pertochemicals
2013-06-26,941760411990.5801,Chemicals and Pertochemicals
2013-06-27,936390812041.27,Chemicals and Pertochemicals
2013-06-28,935163894535.32,Chemicals and Pertochemicals
2013-07-01,935908073764.9299,Chemicals and Pertochemicals
2013-07-01,935908073764.9299,Chemicals and Pertochemicals
2013-07-01,935908073764.9299,Chemicals and Pertochemicals
2013-07-02,934289438028.74,Chemicals and Pertochemicals
2013-07-03,929956670139.23,Chemicals and Pertochemicals
2013-07-04,930706310830.3501,Chemicals and Pertochemicals
2013-07-05,935603522582.24,Chemicals and Pertochemicals
2013-07-08,934233599584.87,Chemicals and Pertochemicals
2013-07-08,934233599584.87,Chemicals and Pertochemicals
2013-07-08,934233599584.87,Chemicals and Pertochemicals
2013-07-09,925542351873.43,Chemicals and Pertochemicals
2013-07-10,925960154876.03,Chemicals and Pertochemicals
2013-07-11,926881560405.2001,Chemicals and Pertochemicals
