date,marketCap,traceName
2016-01-04,1222993250567.38,Chemicals and Pertochemicals
2016-01-04,1222993250567.38,Chemicals and Pertochemicals
2016-01-04,1222993250567.38,Chemicals and Pertochemicals
2016-01-04,1222993250567.38,Chemicals and Pertochemicals
2016-01-05,1228235336411.73,Chemicals and Pertochemicals
2016-01-06,1231122059982.88,Chemicals and Pertochemicals
2016-01-11,1231620208035.22,Chemicals and Pertochemicals
2016-01-11,1231620208035.22,Chemicals and Pertochemicals
2016-01-11,1231620208035.22,Chemicals and Pertochemicals
2016-01-11,1231620208035.22,Chemicals and Pertochemicals
2016-01-11,1231620208035.22,Chemicals and Pertochemicals
2016-01-12,1230399640577.49,Chemicals and Pertochemicals
2016-01-13,1232079514198.99,Chemicals and Pertochemicals
2016-01-14,1216142487995.07,Chemicals and Pertochemicals
2016-01-15,1183490153814.54,Chemicals and Pertochemicals
2016-01-18,1181137166564.01,Chemicals and Pertochemicals
2016-01-18,1181137166564.01,Chemicals and Pertochemicals
2016-01-18,1181137166564.01,Chemicals and Pertochemicals
2016-01-19,1193896601043.24,Chemicals and Pertochemicals
2016-01-20,1165579143252.34,Chemicals and Pertochemicals
2016-01-21,1198002309766.88,Chemicals and Pertochemicals
2016-01-22,1210060324437.08,Chemicals and Pertochemicals
2016-01-25,1196463295107.08,Chemicals and Pertochemicals
2016-01-25,1196463295107.08,Chemicals and Pertochemicals
2016-01-25,1196463295107.08,Chemicals and Pertochemicals
2016-01-26,1177608056157.13,Chemicals and Pertochemicals
2016-01-27,1181007947793.34,Chemicals and Pertochemicals
2016-01-28,1190052517339.67,Chemicals and Pertochemicals
2016-01-29,1185787831889.82,Chemicals and Pertochemicals
2016-02-01,1190444754267.2202,Chemicals and Pertochemicals
2016-02-01,1190444754267.2202,Chemicals and Pertochemicals
2016-02-01,1190444754267.2202,Chemicals and Pertochemicals
2016-02-02,1187050485267.07,Chemicals and Pertochemicals
2016-02-03,1183094930077.96,Chemicals and Pertochemicals
2016-02-04,1183745976878.6099,Chemicals and Pertochemicals
2016-02-05,1186511983909.43,Chemicals and Pertochemicals
2016-02-08,1185642847215.93,Chemicals and Pertochemicals
2016-02-08,1185642847215.93,Chemicals and Pertochemicals
2016-02-08,1185642847215.93,Chemicals and Pertochemicals
2016-02-09,1182291879654.9502,Chemicals and Pertochemicals
2016-02-10,1175393134693.7,Chemicals and Pertochemicals
2016-02-11,1158022660818.3198,Chemicals and Pertochemicals
2016-02-12,1155270397992.6199,Chemicals and Pertochemicals
2016-02-15,1148541954654.75,Chemicals and Pertochemicals
2016-02-15,1148541954654.75,Chemicals and Pertochemicals
2016-02-15,1148541954654.75,Chemicals and Pertochemicals
2016-02-16,1146002226804.2,Chemicals and Pertochemicals
2016-02-17,1150339690105.45,Chemicals and Pertochemicals
2016-02-18,1136481940633.5,Chemicals and Pertochemicals
2016-02-19,1138921922668.22,Chemicals and Pertochemicals
2016-02-20,1147483180141.19,Chemicals and Pertochemicals
2016-02-22,1145921969369.37,Chemicals and Pertochemicals
2016-02-22,1145921969369.37,Chemicals and Pertochemicals
2016-02-24,1140263589054.03,Chemicals and Pertochemicals
2016-02-24,1140263589054.03,Chemicals and Pertochemicals
2016-02-25,1148932299711.1,Chemicals and Pertochemicals
2016-02-26,1157933265254.46,Chemicals and Pertochemicals
2016-02-29,1165891982695.69,Chemicals and Pertochemicals
2016-02-29,1165891982695.69,Chemicals and Pertochemicals
2016-02-29,1165891982695.69,Chemicals and Pertochemicals
2016-03-01,1185526891363.99,Chemicals and Pertochemicals
2016-03-02,1187575130428.71,Chemicals and Pertochemicals
2016-03-03,1197379810683.99,Chemicals and Pertochemicals
2016-03-04,1193867050695.5898,Chemicals and Pertochemicals
2016-03-07,1199274313125.9102,Chemicals and Pertochemicals
2016-03-07,1199274313125.9102,Chemicals and Pertochemicals
2016-03-07,1199274313125.9102,Chemicals and Pertochemicals
2016-03-09,1200822641241.21,Chemicals and Pertochemicals
2016-03-09,1200822641241.21,Chemicals and Pertochemicals
2016-03-10,1205176147647.4502,Chemicals and Pertochemicals
2016-03-11,1211403619806.3198,Chemicals and Pertochemicals
2016-03-14,1210986227493.17,Chemicals and Pertochemicals
2016-03-14,1210986227493.17,Chemicals and Pertochemicals
2016-03-14,1210986227493.17,Chemicals and Pertochemicals
2016-03-15,1211933239780.15,Chemicals and Pertochemicals
2016-03-16,1208900790425.28,Chemicals and Pertochemicals
2016-03-17,1208269110732.98,Chemicals and Pertochemicals
2016-03-18,1199393421399.11,Chemicals and Pertochemicals
2016-03-21,1192089528455.03,Chemicals and Pertochemicals
2016-03-21,1192089528455.03,Chemicals and Pertochemicals
2016-03-21,1192089528455.03,Chemicals and Pertochemicals
2016-03-22,1207817833111.48,Chemicals and Pertochemicals
2016-03-23,1219815058016.15,Chemicals and Pertochemicals
2016-03-24,1220074648621.7798,Chemicals and Pertochemicals
2016-03-25,1220458146977.56,Chemicals and Pertochemicals
2016-03-28,1210592745397.18,Chemicals and Pertochemicals
2016-03-28,1210592745397.18,Chemicals and Pertochemicals
2016-03-28,1210592745397.18,Chemicals and Pertochemicals
2016-03-29,1213238981261.4302,Chemicals and Pertochemicals
2016-03-30,1215187631102.17,Chemicals and Pertochemicals
2016-03-31,1219022361678.49,Chemicals and Pertochemicals
2016-04-01,1198849727977.9502,Chemicals and Pertochemicals
2016-04-04,1200337828269.2,Chemicals and Pertochemicals
